id,address,speaker,age,b_date,r_date,turn_min_2,turn_min_1,turn,turn_plus_1,turn_plus_2,speech_act,consistency,utterance_type,answer,intonation,syn_level,connective_meaning,annotation,has_negation,modal,modal_bin
Naima,Providence/Naima/nai34.cha/2719,MOT,1.865913758,3/14/01,3/14/01,"*MOT: s@l . _x0015_%snd:""nai34""_1720275_1724090_x0015_","*MOT: and then we need a u@l . _x0015_%snd:""nai34""_1724090_1726505_x0015_","*MOT: _x0002__x0005_(1)_x0002__x0006_and then we need an n@l _x0002__x0005_(2)_x0002__x0006_and that spells sun . _x0015_%snd:""nai34""_1726505_1730570_x0015_","*CHI: spell grub . _x0015_%snd:""nai34""_1730570_1733745_x0015_","*MOT: grub ? _x0015_%snd:""nai34""_1733745_1734988_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Naima,Providence/Naima/nai01.cha/296,MOT,0.987549624,3/14/01,3/15/01,"*MOT: that's a microphone . _x0015_%snd:""nai01""_207016_209113_x0015_","*MOT: mic:rophone . _x0015_%snd:""nai01""_209113_210785_x0015_","*MOT: _x0002__x0005_(1)_x0002__x0006_and you have a microphone too . _x0015_%snd:""nai01""_210785_213505_x0015_","*MOT: mic:rophone . _x0015_%snd:""nai01""_213505_217045_x0015_","*MOT: it's okay . _x0015_%snd:""nai01""_217045_221556_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Naima,Providence/Naima/nai57.cha/340,MOT,2.407145791,3/14/01,3/15/01,"*CHI: Mommy ! _x0015_%snd:""nai57""_225030_226655_x0015_",*MOT: yeah yes sweetie .,"*MOT: I'm right here _x0002__x0005_(1)_x0002__x0006_and . _x0015_%snd:""nai57""_226655_229010_x0015_","*CHI: yyy the birds . _x0015_%snd:""nai57""_229010_235051_x0015_",*MOT: the birds are gonna listen to you telling them story about the birds .,description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Naima,Providence/Naima/nai73b.cha/243,MOT,2.854962355,3/14/01,3/14/01,"*MOT: well we could put the base plate there . _x0015_%snd:""nai73b""_145516_148091_x0015_","*CHI: or we could put the base +/. _x0015_%snd:""nai73b""_148091_154616_x0015_",*MOT: _x0002__x0005_(1)_x0002__x0006_and then we could build the desk _x0002__x0005_(2)_x0002__x0006_and xxx put the computer _x0002__x0005_(3)_x0002__x0006_and what else is down there ?,"*MOT: in the basement ? _x0015_%snd:""nai73b""_154618_156100_x0015_","*CHI: ‹he and› there's [: there are] ‹papers ,› that ‹he ,› that he messed up . _x0015_%snd:""nai73b""_156100_161000_x0015_",options,consistent,declarative,N,0,NOM,AND,AND,no,could,1
Naima,Providence/Naima/nai47.cha/2946,MOT,2.149014374,3/14/01,3/15/01,"*MOT: what else ? _x0015_%snd:""nai47""_2424235_2425168_x0015_","*MOT: no . _x0015_%snd:""nai47""_2425168_2428631_x0015_","*MOT: _x0002__x0005_(1)_x0002__x0006_and night+gown . _x0015_%snd:""nai47""_2428631_2431313_x0015_","*CHI: what else ? _x0015_%snd:""nai47""_2431313_2432383_x0015_","*MOT: and nursie . _x0015_%snd:""nai47""_2432383_2433700_x0015_",identification,consistent,declarative,N,0,NOM,AND,AND,no,,0
Naima,Providence/Naima/nai41.cha/4340,MOT,2.010951403,3/14/01,3/14/01,"*MOT: and then she wants to wash her bowl off ? _x0015_%snd:""nai41""_2977505_2979475_x0015_","*MOT: okay , and so then she takes the bowl and she takes it over to the sink . _x0015_%snd:""nai41""_2979475_2984506_x0015_","*MOT: she puts some soap on it _x0002__x0005_(1)_x0002__x0006_and she uses a sponge . _x0015_%snd:""nai41""_2984506_2989521_x0015_","*MOT: and she washes off the bowl until it's all clean . _x0015_%snd:""nai41""_2989521_2994720_x0015_","*CHI: she might yyy she wanted to dry the bowl . _x0015_%snd:""nai41""_2994720_3004390_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Naima,Providence/Naima/nai57.cha/924,MOT,2.407145791,3/14/01,3/15/01,"*MOT: you're right three . _x0015_%snd:""nai57""_567155_568645_x0015_","*CHI: yyy why'd [: why did] 0it need to be lined up ? _x0015_%snd:""nai57""_568645_574145_x0015_","*MOT: twelfth today is August twelfth two thousand _x0002__x0005_(1)_x0002__x0006_and three . _x0015_%snd:""nai57""_574145_578645_x0015_","*MOT: and we are here at the bird library . _x0015_%snd:""nai57""_578645_584090_x0015_","*CHI: did you did everybody like that story ? _x0015_%snd:""nai57""_584090_590100_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Naima,Providence/Naima/nai09.cha/3784,MOT,1.282772074,3/14/01,3/14/01,*MOT: today is Thursday (.) the twenty sixth of June .,"*CHI: ‹clean [?]› . _x0015_%snd:""nai09""_2680491_2686660_x0015_","*MOT: _x0002__x0005_(1)_x0002__x0006_and both the sequence _x0002__x0005_(2)_x0002__x0006_and the last one are from today . _x0015_%snd:""nai09""_2686660_2692305_x0015_","*MOT: oh_my_goodness this baby's climbing on me . _x0015_%snd:""nai09""_2692305_2695921_x0015_","*CHI: me . _x0015_%snd:""nai09""_2695921_2697855_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Naima,Providence/Naima/nai52.cha/2502,MOT,2.293723477,3/14/01,3/15/01,"*CHI: why ? _x0015_%snd:""nai52""_1395483_1399261_x0015_",*MOT: sometimes they come in the house by accident +...,"*MOT: _x0002__x0005_(1)_x0002__x0006_and sometimes they come maybe because they smell food _x0002__x0005_(2)_x0002__x0006_and the door's left open just a crack . _x0015_%snd:""nai52""_1399261_1404501_x0015_","*CHI: yeah . _x0015_%snd:""nai52""_1404501_1407476_x0015_",*MOT: just like in the (.) cat book .,description,consistent,declarative,N,0,SEN,AND,AND,no,maybe,1
Naima,Providence/Naima/nai13.cha/5152,MOT,1.377029432,3/14/01,3/15/01,"*MOT: the clown can taste the yellow ring . _x0015_%snd:""nai13""_3019465_3021793_x0015_","*MOT: mm . _x0015_%snd:""nai13""_3021793_3024760_x0015_","*MOT: _x0002__x0005_(1)_x0002__x0006_and the horse can taste the orange ring . _x0015_%snd:""nai13""_3024760_3027128_x0015_","*MOT: where's the horsie's mouth right here . _x0015_%snd:""nai13""_3027128_3030368_x0015_","*MOT: here's the clown's mouth right here . _x0015_%snd:""nai13""_3030368_3032905_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,can,1
Naima,Providence/Naima/nai35.cha/1926,FAT,1.882340862,3/14/01,3/15/01,"*FAT: I see . _x0015_%snd:""nai35""_1390875_1392775_x0015_","*CHI: and this is Mom(my) Daddy's bed also . _x0015_%snd:""nai35""_1392775_1396390_x0015_","*FAT: oh that's Mommy _x0002__x0005_(1)_x0002__x0006_and Daddy's bed . _x0015_%snd:""nai35""_1396390_1399125_x0015_","*CHI: yeah yyy that's Daddy's bed . _x0015_%snd:""nai35""_1399125_1402940_x0015_","*FAT: Daddy's bed . _x0015_%snd:""nai35""_1402940_1404815_x0015_",description,consistent,declarative,N,0,NOM,AND,AND,no,,0
Naima,Providence/Naima/nai77.cha/583,MOT,2.979336071,3/14/01,3/15/01,"*MOT: that's all I really wan it to buy is a birthday present for a toddler that I know . _x0015_%snd:""nai77""_732085_736725_x0015_","*CHI: what ‹is ,› ‹who ,› ‹what ,› who this cheese for ? _x0015_%snd:""nai77""_736725_740535_x0015_","*MOT: the cheese is for a toddler that's a friend of mine _x0002__x0005_(1)_x0002__x0006_and my babies . _x0015_%snd:""nai77""_740535_744290_x0015_","*CHI: who ? _x0015_%snd:""nai77""_744290_745620_x0015_","*MOT: her name is Jacka Loga . _x0015_%snd:""nai77""_745620_748380_x0015_",description,consistent,declarative,N,0,NOM,AND,AND,no,,0
Naima,Providence/Naima/nai43.cha/3076,MOT,2.046543463,3/14/01,3/15/01,"*MOT: there that matches see ? _x0015_%snd:""nai43""_3168491_3172613_x0015_","*MOT: great . _x0015_%snd:""nai43""_3172613_3174926_x0015_","*MOT: _x0002__x0005_(1)_x0002__x0006_and where was that x@l ? _x0015_%snd:""nai43""_3174926_3177491_x0015_","*MOT: oh there . _x0015_%snd:""nai43""_3177491_3182171_x0015_","*MOT: lookin(g) for an x@l on the fox . _x0015_%snd:""nai43""_3182171_3184615_x0015_",description,consistent,interrogative,0,0,SEN,AND,AND,no,,0
Naima,Providence/Naima/nai21.cha/2270,MOT,1.583141684,3/14/01,3/14/01,"*MOT: oh we have some library books here these are library books let's leave these here . _x0015_%snd:""nai21""_1577625_1586650_x0015_","*CHI: yyy Naima books . _x0015_%snd:""nai21""_1586650_1589625_x0015_","*MOT: those books up there belong to the library _x0002__x0005_(1)_x0002__x0006_and we have_to return them . _x0015_%snd:""nai21""_1589625_1593838_x0015_","*CHI: what's that xxx ? _x0015_%snd:""nai21""_1593838_1604418_x0015_","*CHI: broken one . _x0015_%snd:""nai21""_1604416_1605585_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Naima,Providence/Naima/nai16.cha/329,MOT,1.446646133,3/14/01,3/14/01,*FAT: xxx .,"*MOT: &-uh , it should be in my black (.) plaid bag which is somewhere in here . _x0015_%snd:""nai16""_172263_178526_x0015_","*MOT: unless I took it out when I was in the car _x0002__x0005_(1)_x0002__x0006_and was reading it . _x0015_%snd:""nai16""_178526_182573_x0015_","*MOT: but I had it in that bag originally . _x0015_%snd:""nai16""_182573_185175_x0015_","*MOT: if it's not there then it's in the car . _x0015_%snd:""nai16""_185175_187395_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Naima,Providence/Naima/nai74.cha/5466,MOT,2.882340862,3/14/01,3/15/01,"*MOT: I'm gonna give you a rag , you can wipe up that extra water . _x0015_%snd:""nai74""_3879783_3888698_x0015_","*MOT: here you go . _x0015_%snd:""nai74""_3888698_3890803_x0015_","*MOT: come here _x0002__x0005_(1)_x0002__x0006_and wipe it up . _x0015_%snd:""nai74""_3890803_3892393_x0015_","*MOT: and on the floor , too , if there's any on the floor . _x0015_%snd:""nai74""_3892393_3901461_x0015_","*CHI: yyy yyy ‹dry [?]› . _x0015_%snd:""nai74""_3901463_3914865_x0015_",directive,consistent,imperative,N,0,SEN,AND,AND,no,,0
Naima,Providence/Naima/nai64.cha/868,MOT,2.618733744,3/14/01,3/14/01,"*MOT: I have a dog and his name is Dandy . _x0015_%snd:""nai64""_447776_450815_x0015_","*MOT: his tail is long and his legs are bandy . _x0015_%snd:""nai64""_450790_453416_x0015_","*MOT: his eyes are brown _x0002__x0005_(1)_x0002__x0006_and his coat is sandy . _x0015_%snd:""nai64""_453416_456741_x0015_","*MOT: the best in the world is my dog Dandy . _x0015_%snd:""nai64""_456741_460321_x0015_","*CHI: xxx . _x0015_%snd:""nai64""_460321_463476_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Naima,Providence/Naima/nai48.cha/5714,MOT,2.172087611,3/14/01,3/14/01,*MOT: okay .,"*MOT: now I'm gonna sit down +... _x0015_%snd:""nai48""_3875711_3878580_x0015_","*MOT: _x0002__x0005_(1)_x0002__x0006_and eat my lunch . _x0015_%snd:""nai48""_3878580_3897000_x0015_","*CHI: I think ‹Naima [?]› ‹maybe [?]› eat ‹some (.)› salmon . _x0015_%snd:""nai48""_3897000_3901243_x0015_","*MOT: you want more salmon ? _x0015_%snd:""nai48""_3901243_3902176_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Naima,Providence/Naima/nai56.cha/4928,MOT,2.398932238,3/14/01,3/15/01,"*MOT: that dinosaur's mouth is hurting because (.) he ate something that was too hot . _x0015_%snd:""nai56""_2626105_2631615_x0015_","*CHI: what ? _x0015_%snd:""nai56""_2631615_2632616_x0015_","*MOT: I don't mean hot _x0002__x0005_(1)_x0002__x0006_and spicy , I mean hot temperaturewise . _x0015_%snd:""nai56""_2632616_2635708_x0015_","*CHI: what did he ‹ate [= eat]› ? _x0015_%snd:""nai56""_2635708_2637685_x0015_",*MOT: I don't know .,description,consistent,declarative,N,0,NOM,AND,AND,yes,,0
Naima,Providence/Naima/nai08.cha/284,MOT,1.26908282,3/14/01,3/14/01,"*MOT: stirring the cereal and the yogurt together . _x0015_%snd:""nai08""_222955_228941_x0015_","*CHI: teapot tea . _x0015_%snd:""nai08""_228941_233100_x0015_","*MOT: teapot _x0002__x0005_(1)_x0002__x0006_and tea ? _x0015_%snd:""nai08""_233100_234560_x0015_","*MOT: I think you put that book that has the teapot in it +... _x0015_%snd:""nai08""_234560_241291_x0015_","*MOT: down behind the bed where I can't get it . _x0015_%snd:""nai08""_241291_244288_x0015_",description,consistent,interrogative,0,1,NOM,AND,AND,no,,0
Naima,Providence/Naima/nai45.cha/529,MOT,2.110684463,3/14/01,3/14/01,"*MOT: you have a second potty , now you have two potties . _x0015_%snd:""nai45""_345303_348248_x0015_","*MOT: one with a bear on it . _x0015_%snd:""nai45""_348248_349926_x0015_","*MOT: _x0002__x0005_(1)_x0002__x0006_and one with a +... _x0015_%snd:""nai45""_349926_351596_x0015_","*CHI: yyy . _x0015_%snd:""nai45""_351596_353063_x0015_","*MOT: yes . _x0015_%snd:""nai45""_353063_354563_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Naima,Providence/Naima/nai50.cha/3292,MOT,2.213155373,3/14/01,3/14/01,"*CHI: why ? _x0015_%snd:""nai50""_2154900_2155853_x0015_","*CHI: why ? _x0015_%snd:""nai50""_2156600_2165240_x0015_","*MOT: there's a scrub+brush there I think that Huckle _x0002__x0005_(1)_x0002__x0006_and Sally are going to scrub the floor , clean , after they finish sweeping up the dust .","*CHI: yes . _x0015_%snd:""nai50""_2166080_2167528_x0015_",*MOT: and the dirt .,description,consistent,declarative,N,0,NOM,AND,AND,no,,0
Naima,Providence/Naima/nai22.cha/1043,FAT,1.610520192,3/14/01,3/14/01,"*CHI: at the hospital again . _x0015_%snd:""nai22""_644251_647565_x0015_","*FAT: at the hospital again , yeah . _x0015_%snd:""nai22""_647565_648956_x0015_","*FAT: give me a hug _x0002__x0005_(1)_x0002__x0006_and a kiss , booboo . _x0015_%snd:""nai22""_648956_651086_x0015_","*CHI: a hug +... _x0015_%snd:""nai22""_651086_652198_x0015_","*FAT: &aw baby , I love you so much . _x0015_%snd:""nai22""_652198_655821_x0015_",directive,consistent,imperative,N,0,NOM,AND,AND,no,,0
Naima,Providence/Naima/nai46.cha/4019,MOT,2.127111567,3/14/01,3/15/01,"*CHI: spaghetti is cooking . _x0015_%snd:""nai46""_2173608_2175771_x0015_","*MOT: it is cooking . _x0015_%snd:""nai46""_2175771_2177636_x0015_","*MOT: _x0002__x0005_(1)_x0002__x0006_and you could have carrot too , if you want . _x0015_%snd:""nai46""_2177636_2179928_x0015_","*CHI: no: . _x0015_%snd:""nai46""_2179928_2185185_x0015_","*MOT: no carrot ? _x0015_%snd:""nai46""_2181726_2183816_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,could,1
Naima,Providence/Naima/nai53.cha/5815,MOT,2.315626283,3/14/01,3/15/01,"*MOT: he wanted to touch you and give you hugs . _x0015_%snd:""nai53""_4224835_4227751_x0015_","*MOT: and he actually give you a kiss on your back , he's a very sneaky kisser . _x0015_%snd:""nai53""_4227751_4232320_x0015_","*MOT: he likes to sneak up behind people _x0002__x0005_(1)_x0002__x0006_and kiss them on the back of their head . _x0015_%snd:""nai53""_4232320_4236873_x0015_","*CHI: why ? _x0015_%snd:""nai53""_4236873_4239346_x0015_","*MOT: well he's little . _x0015_%snd:""nai53""_4239346_4240795_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Naima,Providence/Naima/nai27.cha/5139,MOT,1.715728953,3/14/01,3/15/01,"*CHI: who who's having a picnic ? _x0015_%snd:""nai27""_3595620_3598766_x0015_","*MOT: oh that looks like the Tigger . _x0015_%snd:""nai27""_3598766_3600885_x0015_","*MOT: let me bend a piece head there Tigger _x0002__x0005_(1)_x0002__x0006_and I think that's Rue . _x0015_%snd:""nai27""_3600885_3609750_x0015_","*MOT: I think his name is Rue . _x0015_%snd:""nai27""_3609750_3612030_x0015_","*MOT: and this is the end . _x0015_%snd:""nai27""_3612030_3614680_x0015_",directive,consistent,declarative,N,0,SEN,AND,AND,no,,0
Naima,Providence/Naima/nai09.cha/1914,MOT,1.282772074,3/14/01,3/14/01,*MOT: who's in the boat ?,"*CHI: ‹bear [?]› ‹bear [?]› . _x0015_%snd:""nai09""_1596766_1600355_x0015_","*MOT: yeah the bear _x0002__x0005_(1)_x0002__x0006_and who's that ? _x0015_%snd:""nai09""_1600355_1602976_x0015_","*CHI: berry . _x0015_%snd:""nai09""_1602976_1604970_x0015_","*MOT: uhhuh a berry . _x0015_%snd:""nai09""_1604970_1606706_x0015_",description,consistent,interrogative,0,1,SEN,AND,AND,no,,0
Violet,Providence/Violet/vio53.cha/1841,MOT,3.882340862,10/4/01,10/4/01,"*MOT: just put it down there . _x0015_%snd:""vio53""_1487435_1488548_x0015_","*MOT: I'll put these pencils back . _x0015_%snd:""vio53""_1488548_1495076_x0015_","*MOT: are you excited to see Connor _x0002__x0005_(1)_x0002__x0006_and Jill ? _x0015_%snd:""vio53""_1495078_1501693_x0015_","*CHI: yeah . _x0015_%snd:""vio53""_1501693_1502800_x0015_","*CHI: xxx . _x0015_%snd:""vio53""_1502800_1506218_x0015_",description,consistent,interrogative,YN,1,NOM,AND,AND,no,,0
Violet,Providence/Violet/vio33.cha/2890,MOT,2.490451745,10/4/01,10/5/01,"*CHI: Mama you don't want ivory yyy yyy four . _x0015_%snd:""vio33""_2244490_2250858_x0015_","*CHI: yyy yyy yyy . _x0015_%snd:""vio33""_2250858_2255293_x0015_",*MOT: xxx cover _x0002__x0005_(1)_x0002__x0006_and conceal .,"*CHI: xxx . _x0015_%snd:""vio33""_2255293_2259866_x0015_",*MOT: nine fifty .,description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Violet,Providence/Violet/vio53.cha/59,MOT,3.882340862,10/4/01,10/4/01,"*CHI: not using this one . _x0015_%snd:""vio53""_23967_26968_x0015_",*MOT: yeah .,"*MOT: mommy's [: mommy is] gonna use one _x0002__x0005_(1)_x0002__x0006_and you're gonna [: going to] use one . _x0015_%snd:""vio53""_26968_28898_x0015_","*CHI: why aren't you using this one ? _x0015_%snd:""vio53""_28898_103931_x0015_","*MOT: so I need to +... _x0015_%snd:""vio53""_103932_107255_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Violet,Providence/Violet/vio13.cha/1383,MOT,1.680136893,10/4/01,10/4/01,"*MOT: go slow: ! _x0015_%snd:""vio13""_1142638_1149160_x0015_","*MOT: go slow: ! _x0015_%snd:""vio13""_1149160_1151528_x0015_","*MOT: care:ful _x0002__x0005_(1)_x0002__x0006_and slow . _x0015_%snd:""vio13""_1151528_1153991_x0015_","*CHI: ‹I [?]› yyy yyy yyy . _x0015_%snd:""vio13""_1153991_1157543_x0015_","*MOT: great ! _x0015_%snd:""vio13""_1157543_1161166_x0015_",directive,consistent,imperative,N,0,NOM,AND,AND,no,,0
Violet,Providence/Violet/vio33.cha/3502,MOT,2.490451745,10/4/01,10/5/01,*MOT: and twenty three +...,"*CHI: xxx . _x0015_%snd:""vio33""_2646396_2651501_x0015_",*MOT: _x0002__x0005_(1)_x0002__x0006_and the mascara's [: mascara is] nine .,"*MOT: I mean , eight fifty . _x0015_%snd:""vio33""_2651503_2652708_x0015_","*CHI: xxx . _x0015_%snd:""vio33""_2652708_2656626_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Violet,Providence/Violet/vio25.cha/3735,MOT,2.196728268,10/4/01,10/4/01,"*CHI: xxx . _x0015_%snd:""vio25""_2120948_2124373_x0015_",*MOT: maybe we'll be able to see &-um +...,"*MOT: &-um , Asam _x0002__x0005_(1)_x0002__x0006_and Graham later today .","*CHI: yyy . _x0015_%snd:""vio25""_2124373_2126240_x0015_",*MOT: won't that be fun ?,options,consistent,declarative,N,0,SEN,AND,AND,no,,0
Violet,Providence/Violet/vio45.cha/2699,FAT,3.13532512,10/4/01,10/4/01,*MOT: xxx two votes for plain .,"*FAT: you know what I mean by peanut butter , right ? _x0015_%snd:""vio45""_1520440_1524377_x0015_","*FAT: you just put a little peanut butter on there _x0002__x0005_(1)_x0002__x0006_and smush em together ? _x0015_%snd:""vio45""_1524377_1526532_x0015_","*FAT: you want plain , okay . _x0015_%snd:""vio45""_1526532_1529108_x0015_","*MOT: guess who we're gonna see after school today , guys . _x0015_%snd:""vio45""_1529108_1531910_x0015_",description,consistent,interrogative,0,0,SEN,AND,AND,no,,0
Violet,Providence/Violet/vio49.cha/3954,MOT,3.499835729,10/4/01,10/4/01,"*CHI: why not this one ? _x0015_%snd:""vio49""_2575931_2577468_x0015_",*MOT: that's the false xxx +//.,"*MOT: _x0002__x0005_(1)_x0002__x0006_and he looks like a venomous one , this one is really venomous . _x0015_%snd:""vio49""_2577470_2581858_x0015_","*CHI: yeah . _x0015_%snd:""vio49""_2581858_2583086_x0015_","*MOT: this one's [: one is] venomous . _x0015_%snd:""vio49""_2583086_2585231_x0015_",description,consistent,interrogative,N,0,SEN,AND,AND,no,,0
Violet,Providence/Violet/vio41.cha/914,MOT,2.83853525,10/4/01,10/4/01,"*CHI: yeah . _x0015_%snd:""vio41""_600095_601655_x0015_","*CHI: xxx skydiving . _x0015_%snd:""vio41""_601655_606936_x0015_","*MOT: did you _x0002__x0005_(1)_x0002__x0006_and Daddy feed the fish , xxx ?","*CHI: ahunting [: hunting] we will go . _x0015_%snd:""vio41""_606936_614095_x0015_","*CHI: ‹agreed [?] ,› oh biscuit we will go . _x0015_%snd:""vio41""_614095_618496_x0015_",description,consistent,interrogative,0,0,NOM,AND,AND,no,,0
Violet,Providence/Violet/vio54.cha/1860,MOT,3.982073922,10/4/01,10/4/01,"*CHI: I want to mail it but not right now . _x0015_%snd:""vio54""_1464875_1468261_x0015_","*MOT: oh okay well I wanted to put it in before the mailman came so +... _x0015_%snd:""vio54""_1468260_1471596_x0015_","*MOT: why don't I just run out _x0002__x0005_(1)_x0002__x0006_and do it . _x0015_%snd:""vio54""_1471598_1473263_x0015_","*MOT: quickly as can be . _x0015_%snd:""vio54""_1473263_1475293_x0015_","*CHI: xxx . _x0015_%snd:""vio54""_1475293_1478491_x0015_",options,consistent,declarative,N,0,SEN,AND,AND,yes,,0
Violet,Providence/Violet/vio18.cha/2111,MOT,1.90698152,10/4/01,10/5/01,"*MOT: how (a)bout Clifford +..? _x0015_%snd:""vio18""_1412053_1414928_x0015_","*CHI: what . _x0015_%snd:""vio18""_1414928_1417063_x0015_",*MOT: _x0002__x0005_(1)_x0002__x0006_and the Big Parade ?,"*MOT: wanna read about Clifford's parade ? _x0015_%snd:""vio18""_1417063_1420741_x0015_","*MOT: yeah . _x0015_%snd:""vio18""_1420741_1422430_x0015_",options,consistent,interrogative,0,0,NOM,AND,AND,no,,0
Violet,Providence/Violet/vio32.cha/2254,MOT,2.457597536,10/4/01,10/4/01,"*CHI: xxx . _x0015_%snd:""vio32""_1171455_1172075_x0015_","*MOT: there's [: there is] trouble up in Green House Gulch , and we've been asked to stop it . _x0015_%snd:""vio32""_1172075_1175120_x0015_","*MOT: better round me up some earwigs _x0002__x0005_(1)_x0002__x0006_and persuading them to hop it . _x0015_%snd:""vio32""_1175120_1177960_x0015_","*MOT: put on your hat and sheriff star . _x0015_%snd:""vio32""_1177960_1180040_x0015_","*MOT: keep all your eight legs bandy . _x0015_%snd:""vio32""_1180040_1181640_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Violet,Providence/Violet/vio13.cha/2360,MOT,1.680136893,10/4/01,10/4/01,"*MOT: here's a clou:d in the sky . _x0015_%snd:""vio13""_1851076_1854661_x0015_","*MOT: that look like a cloud ? _x0015_%snd:""vio13""_1854661_1856545_x0015_","*MOT: _x0002__x0005_(1)_x0002__x0006_and you know what comes out of a cloud ? _x0015_%snd:""vio13""_1856545_1859548_x0015_","*CHI: yyy . _x0015_%snd:""vio13""_1859548_1861366_x0015_","*MOT: rai:n . _x0015_%snd:""vio13""_1861366_1862755_x0015_",description,consistent,interrogative,0,1,SEN,AND,AND,no,,0
Violet,Providence/Violet/vio21.cha/968,MOT,2.03559206,10/4/01,10/4/01,"*MOT: apples , squash , beets and roast (.) ba:t ! _x0015_%snd:""vio21""_625436_629036_x0015_","*CHI: roast bat . _x0015_%snd:""vio21""_629036_630931_x0015_","*MOT: a pinch of mint here , chocolate milk as a base _x0002__x0005_(1)_x0002__x0006_and cider from apples (.) all make for a glorious taste . _x0015_%snd:""vio21""_630931_638426_x0015_","*CHI: glorious taste . _x0015_%snd:""vio21""_638426_640798_x0015_","*MOT: with the beverage boiling hot and bubbling just fine , this wooly and wizardly woman checks the time . _x0015_%snd:""vio21""_640798_647323_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Violet,Providence/Violet/vio21.cha/2810,MOT,2.03559206,10/4/01,10/4/01,"*CHI: you color those those those those those . _x0015_%snd:""vio21""_1738545_1743258_x0015_",*MOT: yup [: yes] .,"*MOT: _x0002__x0005_(1)_x0002__x0006_and you color those [/] those [/] those [/] those . _x0015_%snd:""vio21""_1743258_1746291_x0015_","*CHI: yyy xxx . _x0015_%snd:""vio21""_1746291_1748628_x0015_","*CHI: color some more . _x0015_%snd:""vio21""_1748628_1752916_x0015_",directive,consistent,declarative,N,0,SEN,AND,AND,no,,0
Violet,Providence/Violet/vio32.cha/4872,MOT,2.457597536,10/4/01,10/4/01,"*MOT: retrievers fetch your order . _x0015_%snd:""vio32""_2572956_2575196_x0015_","*MOT: a walrus stirs your cup . _x0015_%snd:""vio32""_2575196_2577081_x0015_","*MOT: _x0002__x0005_(1)_x0002__x0006_and elephants with soapy trunkfuls do the washing up . _x0015_%snd:""vio32""_2577081_2580705_x0015_","*CHI: he's ‹helping ,› he has his ‹desk [?]› . _x0015_%snd:""vio32""_2580705_2587938_x0015_","*CHI: he +... _x0015_%snd:""vio32""_2587938_2590833_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Violet,Providence/Violet/vio08.cha/959,MOT,1.47128679,10/4/01,10/4/01,"*MOT: neck . _x0015_%snd:""vio08""_552010_553438_x0015_","*CHI: yyy . _x0015_%snd:""vio08""_553438_554741_x0015_","*MOT: _x0002__x0005_(1)_x0002__x0006_and that is your: hair . _x0015_%snd:""vio08""_554741_557356_x0015_","*CHI: xxx . _x0015_%snd:""vio08""_557356_558325_x0015_","*MOT: and here's your ear . _x0015_%snd:""vio08""_558325_561995_x0015_",identification,consistent,declarative,N,0,SEN,AND,AND,no,,0
Violet,Providence/Violet/vio41.cha/2050,MOT,2.83853525,10/4/01,10/4/01,*MOT: and these guys will do piggyback on here .,"*MOT: whoa that lion is heavy for that zebra ! _x0015_%snd:""vio41""_1275483_1278601_x0015_","*MOT: hop on my back _x0002__x0005_(1)_x0002__x0006_and we'll jump across ! _x0015_%snd:""vio41""_1278601_1282368_x0015_","*CHI: hop on my back . _x0015_%snd:""vio41""_1282368_1289200_x0015_",*BRO: xxx I'll help you swing !,directive,consistent,imperative,N,0,SEN,AND,AND,no,,0
Violet,Providence/Violet/vio36.cha/771,MOT,2.602306639,10/4/01,10/4/01,"*CHI: I'ma [: I'm gonna] make this guy . _x0015_%snd:""vio36""_541970_544330_x0015_",*MOT: okay .,"*MOT: you make that guy _x0002__x0005_(1)_x0002__x0006_and I make this guy . _x0015_%snd:""vio36""_544330_546450_x0015_","*CHI: yes . _x0015_%snd:""vio36""_546450_548833_x0015_",*MOT: (o)kay ?,directive,consistent,imperative,N,0,SEN,AND,AND,no,,0
